,type,words_per_comment,variance_of_word_counts,i-e,n-s,t-f,j-p,0,1
4965,infj,33.28,53.43240000000001,0,0,1,0,10.684044,3.855352
4966,enfp,13.64,110.4756,1,0,1,1,9.785451,5.8645043
4967,infp,33.44,51.683599999999984,0,0,1,1,7.0735483,4.2646337
4968,infp,25.48,168.6484,0,0,1,1,8.509007,2.8617911
4969,intj,28.16,113.08040000000001,0,0,0,0,9.819239,3.033776
4970,infj,18.14,223.82559999999998,0,0,1,0,10.9916935,3.6647904
4971,infp,17.98,160.7584,0,0,1,1,13.613644,5.1844616
4972,infp,24.52,118.37,0,0,1,1,7.6159363,2.176991
4973,infj,23.48,153.7284,0,0,1,0,8.465463,1.6092422
4974,intp,18.5,186.4896,0,0,0,1,11.125625,2.0442176
4975,intj,30.58,77.3264,0,0,0,0,12.081262,1.3741691
4976,infp,27.88,33.47222222222222,0,0,1,1,10.4201975,4.809698
4977,intj,23.78,157.1024,0,0,0,0,7.974507,2.528255
4978,intj,30.06,96.3984,0,0,0,0,12.29158,0.8541142
4979,infj,33.34,66.1776,0,0,1,0,9.744068,4.1440697
4980,infj,20.76,63.9912109375,0,0,1,0,11.613005,2.3246527
4981,entj,17.26,126.38240000000003,1,0,0,0,11.097996,0.45890546
4982,entj,24.38,181.4704,1,0,0,0,8.597556,2.6442382
4983,isfj,27.22,134.16,0,1,1,0,7.4154987,3.489849
4984,intj,31.28,64.70076957899501,0,0,0,0,11.014416,3.903761
4985,infj,25.72,171.69,0,0,1,0,9.371813,3.9000244
4986,infp,30.22,100.36,0,0,1,1,11.081497,5.0964518
4987,infj,30.32,121.00999999999998,0,0,1,0,8.890011,3.5748768
4988,infp,23.6,208.92359999999996,0,0,1,1,10.672372,5.9889617
4989,infj,31.22,56.04,0,0,1,0,12.283435,1.1680608
4990,istp,28.76,106.7524,0,1,0,1,9.540263,2.99753
4991,intj,22.18,208.3344,0,0,0,0,11.979769,1.1747526
4992,intp,20.0,198.4006663890046,0,0,0,1,10.263043,1.8395553
4993,intp,32.64,100.8356,0,0,0,1,8.0788965,1.5527835
4994,infp,21.72,102.38130021913804,0,0,1,1,12.098131,3.0414882
4995,infj,9.26,118.62239999999998,0,0,1,0,8.400018,3.478067
4996,infj,13.94,150.9529085872576,0,0,1,0,10.977858,4.5938473
4997,enfp,31.34,126.4976,1,0,1,1,11.501271,5.4044127
4998,enfp,30.52,84.25,1,0,1,1,11.63138,5.546083
4999,enfj,32.4,102.9156,1,0,1,0,8.852139,4.8612776
5000,infj,21.62,178.08,0,0,1,0,9.576543,3.817316
5001,enfp,6.98,111.9184,1,0,1,1,13.32727,4.0210743
5002,intp,18.2,200.22760000000002,0,0,0,1,10.498127,2.039351
5003,infp,28.16,140.04039999999998,0,0,1,1,10.726139,5.4442115
5004,enfp,28.0,143.89960000000002,1,0,1,1,15.2886095,1.5760826
5005,enfj,26.98,124.99840000000002,1,0,1,0,15.221292,4.02964
5006,intp,22.08,174.8164,0,0,0,1,10.858135,2.7699556
5007,istj,21.14,178.46560000000002,0,1,0,0,15.622991,1.817077
5008,intp,34.88,90.1604,0,0,0,1,11.154157,5.4382963
5009,infj,16.84,112.46301020408161,0,0,1,0,11.8000145,3.883018
5010,intj,34.44,56.4836,0,0,0,0,15.002589,1.3474704
5011,infj,34.92,33.89,0,0,1,0,10.024618,4.1888833
5012,enfp,27.76,175.79240000000001,1,0,1,1,15.7387705,3.8466184
5013,infj,29.56,122.4884,0,0,1,0,9.976271,0.31396377
5014,intj,33.0,49.6196,0,0,0,0,10.48012,2.6649594
5015,infj,26.0,135.5796,0,0,1,0,14.772333,3.6832237
5016,entj,23.0,192.5796,1,0,0,0,11.360699,3.2755241
5017,entp,31.72,40.41,1,0,0,1,9.801667,0.5748936
5018,intj,22.2,179.90759999999997,0,0,0,0,14.924389,1.1779394
5019,isfp,16.46,171.12640000000002,0,1,1,1,12.303808,4.4097123
5020,infp,18.6,166.19253650621957,0,0,1,1,7.9983797,4.364171
5021,intj,25.44,174.5636,0,0,0,0,11.761993,1.6077816
5022,intp,30.94,108.95360000000001,0,0,0,1,11.698466,3.969768
5023,infj,22.56,173.40839999999997,0,0,1,0,11.729661,6.162545
5024,infj,24.78,178.78239999999997,0,0,1,0,12.246558,4.568728
5025,infp,19.32,158.69000000000003,0,0,1,1,11.88471,5.771027
5026,enfp,23.12,213.01,1,0,1,1,12.443253,5.970314
5027,isfj,33.08,105.6964,0,1,1,0,7.556753,3.5859647
5028,intp,19.06,177.6031746031746,0,0,0,1,11.142244,2.6676154
5029,infj,23.82,158.76,0,0,1,0,11.380955,3.8896627
5030,intp,26.26,145.6224,0,0,0,1,15.020358,1.3993704
5031,intp,30.44,44.243599999999994,0,0,0,1,10.903295,1.6140641
5032,entp,35.24,22.531599999999997,1,0,0,1,9.887377,2.7395873
5033,esfj,33.2,77.54759999999999,1,1,1,0,10.143088,3.8440957
5034,infj,31.38,105.8704,0,0,1,0,15.118141,1.6386943
5035,istp,18.24,131.6916,0,1,0,1,8.463391,6.4353447
5036,enfp,33.88,39.8804,1,0,1,1,9.930338,5.3604403
5037,infj,20.5,195.72960000000003,0,0,1,0,14.137026,4.5661645
5038,intj,30.24,113.8516,0,0,0,0,10.693849,3.6264648
5039,intj,29.12,115.85,0,0,0,0,10.285585,3.0522246
5040,enfp,17.72,150.29,1,0,1,1,12.753902,6.058253
5041,infp,22.68,182.66440000000003,0,0,1,1,10.022785,2.4762704
5042,infj,21.82,220.28,0,0,1,0,10.125409,4.528661
5043,entp,24.98,162.2384,1,0,0,1,11.480436,3.2430668
5044,infj,22.06,134.7584,0,0,1,0,11.717113,5.5155845
5045,enfj,12.36,129.1844,1,0,1,0,14.760866,1.316196
5046,infp,18.88,150.3604,0,0,1,1,9.820953,0.5069474
5047,entp,24.58,123.84639999999997,1,0,0,1,10.086845,0.677392
5048,infj,28.26,144.3824,0,0,1,0,11.5204935,3.9754004
5049,enfp,28.72,91.33,1,0,1,1,12.8848715,6.2238283
5050,isfp,25.84,112.88705103969752,0,1,1,1,10.937745,3.9278135
5051,intj,29.1,124.0736,0,0,0,0,12.123855,1.1874022
5052,infj,25.72,137.01,0,0,1,0,8.258399,1.2165251
5053,enfp,27.42,97.6,1,0,1,1,11.143466,0.07503402
5054,entj,30.6,135.2836,1,0,0,0,11.157013,0.5960767
5055,esfj,30.18,99.9744,1,1,1,0,6.5734057,1.2455236
5056,infj,25.98,160.7184,0,0,1,0,11.108152,5.0685625
5057,infp,29.1,136.63360000000003,0,0,1,1,10.84682,4.994976
5058,intj,25.72,132.48999999999998,0,0,0,0,11.618892,3.1996546
5059,intp,23.74,189.4016,0,0,0,1,10.921366,2.8296146
5060,intp,23.56,143.6884,0,0,0,1,11.625638,5.8535485
5061,enfj,30.44,83.76360000000001,1,0,1,0,8.832364,5.224856
5062,infp,26.12,137.13,0,0,1,1,10.759639,5.651924
5063,entp,26.34,161.1776,1,0,0,1,9.84565,0.55141425
5064,infp,27.02,88.36,0,0,1,1,11.860807,2.2593312
5065,entp,24.96,165.41639999999998,1,0,0,1,11.120987,4.1318665
5066,estp,24.0,160.7396,1,1,0,1,9.444507,2.8082948
5067,istj,19.74,181.7616,0,1,0,0,12.796215,3.53194
5068,intp,24.82,205.12,0,0,0,1,10.080319,2.0790124
5069,intj,24.46,132.6464,0,0,0,0,11.67049,2.8785067
5070,infj,31.5,97.1696,0,0,1,0,10.436779,4.1941295
5071,infj,30.7,90.2976,0,0,1,0,9.503543,3.7755668
5072,enfp,31.2,87.42759999999998,1,0,1,1,11.203567,6.084967
5073,istp,29.74,106.16159999999999,0,1,0,1,7.8912945,1.5155301
5074,enfp,23.86,168.77439999999999,1,0,1,1,7.8258924,1.8275237
5075,infp,20.6,177.60360000000003,0,0,1,1,11.119398,4.1713386
5076,entp,24.28,152.1524,1,0,0,1,10.129009,0.7331954
5077,intj,20.86,109.21440000000001,0,0,0,0,4.834945,2.649551
5078,infj,20.24,166.7716,0,0,1,0,11.958991,1.8375719
5079,intp,27.06,102.27839999999998,0,0,0,1,10.51702,3.0142326
5080,infp,22.18,130.25439999999998,0,0,1,1,12.381552,4.219329
5081,infj,28.96,103.81640000000002,0,0,1,0,11.941255,4.166679
5082,infp,19.46,191.3664,0,0,1,1,12.237104,4.6193733
5083,infp,15.2,207.74760000000003,0,0,1,1,12.635632,4.4068837
5084,intp,9.8,121.5716,0,0,0,1,13.778591,2.7766798
5085,infj,26.56,183.12839999999997,0,0,1,0,9.47319,4.98955
5086,intp,20.52,179.05,0,0,0,1,10.323275,2.245971
5087,infj,20.96,234.69640000000004,0,0,1,0,9.183839,3.945149
5088,infj,23.14,203.4256,0,0,1,0,12.493029,4.215353
5089,infj,27.88,123.64040000000001,0,0,1,0,9.849706,3.7517743
5090,infp,11.24,221.6516,0,0,1,1,11.7586975,5.2973123
5091,infj,28.0,79.4196,0,0,1,0,10.940083,3.9029703
5092,infp,34.0,50.2596,0,0,1,1,10.495838,6.1566663
5093,infp,24.74,160.5216,0,0,1,1,10.21968,4.3853183
5094,isfp,19.06,137.15886134067955,0,1,1,1,14.266734,2.0349672
5095,isfp,15.72,206.05,0,1,1,1,8.411086,4.8400807
5096,enfp,24.94,157.3536,1,0,1,1,10.082435,5.490577
5097,infj,6.62,108.27999999999999,0,0,1,0,13.35538,3.7725358
5098,infp,32.76,82.23240000000001,0,0,1,1,10.256294,4.470873
5099,infj,26.72,110.28999999999998,0,0,1,0,8.834933,3.3847542
5100,entp,27.62,132.16000000000003,1,0,0,1,10.161786,0.8172765
5101,intj,31.74,51.2016,0,0,0,0,11.9838505,1.4152482
5102,intj,26.32,155.92999999999998,0,0,0,0,12.0907135,1.2032413
5103,infp,27.6,139.80360000000002,0,0,1,1,10.7878065,4.7501173
5104,infj,26.36,163.22439999999997,0,0,1,0,14.958619,3.9517689
5105,intj,28.62,124.83999999999997,0,0,0,0,9.306074,1.5290971
5106,entp,28.32,117.64160000000001,1,0,0,1,10.1812315,2.255693
5107,istj,28.76,144.6724,0,1,0,0,8.0322895,3.3364081
5108,infp,13.4,146.6756,0,0,1,1,12.753207,3.9543648
5109,entj,25.1,124.9136,1,0,0,0,10.523079,1.1019297
5110,infp,31.16,62.64040000000001,0,0,1,1,10.226268,5.635486
5111,infp,27.88,139.63265306122452,0,0,1,1,15.364022,1.6465498
5112,infp,17.76,154.6416,0,0,1,1,8.932047,1.5606738
5113,isfp,25.22,159.36,0,1,1,1,11.152932,4.8588157
5114,infp,21.98,169.79840000000002,0,0,1,1,14.526502,1.593924
5115,infj,28.64,87.43560000000001,0,0,1,0,7.9829183,1.3864627
5116,enfj,22.5,173.16960000000003,1,0,1,0,11.051766,0.34489095
5117,entp,17.06,202.75840000000005,1,0,0,1,11.731768,3.308941
5118,enfp,27.8,124.13160000000002,1,0,1,1,9.3177595,0.6458341
5119,enfp,25.66,168.99039999999997,1,0,1,1,11.883464,1.0981095
5120,entj,28.88,125.68039999999999,1,0,0,0,14.655249,3.3681967
5121,intp,13.52,198.2724609375,0,0,0,1,12.347613,3.3275816
5122,intj,22.04,181.8596,0,0,0,0,12.031166,3.1002083
5123,entj,21.9,192.7856,1,0,0,0,11.322938,0.6338333
5124,infp,28.76,149.0724,0,0,1,1,15.516996,1.5463078
5125,infp,30.28,134.3124,0,0,1,1,10.606551,3.4191813
5126,infj,28.14,106.58559999999997,0,0,1,0,9.324773,2.1563125
5127,entp,24.66,126.2304,1,0,0,1,9.795907,1.0317347
5128,enfj,32.28,63.7924,1,0,1,0,11.45866,5.051774
5129,infp,24.2,133.5476,0,0,1,1,10.611687,2.4275806
5130,infj,28.32,112.32999999999998,0,0,1,0,9.582701,3.9546328
5131,intj,29.26,104.8224,0,0,0,0,11.618882,1.7779905
5132,intj,29.74,124.1216,0,0,0,0,15.188289,2.1215987
5133,intp,30.54,132.3296,0,0,0,1,11.203989,4.0859475
5134,intj,17.78,160.2224,0,0,0,0,7.7131248,2.267684
5135,intp,16.48,194.24839999999998,0,0,0,1,12.533216,3.4474936
5136,intj,21.26,180.5424,0,0,0,0,11.554035,1.785415
5137,intj,26.54,140.2096,0,0,0,0,12.060841,1.95397
5138,intj,27.44,143.24360000000001,0,0,0,0,11.770062,1.3215439
5139,enfj,29.72,58.68999999999999,1,0,1,0,11.408064,1.9466249
5140,entj,20.96,182.41639999999998,1,0,0,0,11.077674,1.8785594
5141,enfp,22.18,222.5744,1,0,1,1,14.974815,1.4285679
5142,enfp,27.46,140.5664,1,0,1,1,9.754492,5.0723
5143,infj,33.06,22.9584,0,0,1,0,8.4879465,1.1307364
5144,enfp,24.94,109.3936,1,0,1,1,12.01171,5.0478244
5145,intj,22.96,119.53599048185603,0,0,0,0,15.086433,1.5109428
5146,entp,30.28,54.392399999999995,1,0,0,1,14.746288,1.2613728
5147,intj,18.68,152.78440000000003,0,0,0,0,12.118087,5.049722
5148,infp,29.34,111.8576,0,0,1,1,10.394427,5.857621
5149,infp,31.1,83.1136,0,0,1,1,8.85546,2.2907803
5150,infj,27.24,172.13159999999996,0,0,1,0,8.953279,4.012163
5151,infp,15.12,89.73,0,0,1,1,13.399143,3.9700007
5152,infj,33.84,49.5476,0,0,1,0,9.9407625,4.176851
5153,intp,24.96,157.69639999999998,0,0,0,1,10.644549,1.9743757
5154,intp,20.6,123.68360000000001,0,0,0,1,14.7495575,2.14296
5155,enfj,23.68,177.5620659722222,1,0,1,0,8.179345,5.291344
5156,intj,22.22,138.04,0,0,0,0,11.721798,1.0368178
5157,intp,23.64,140.2756,0,0,0,1,10.2054405,1.6659168
5158,isfj,26.68,149.78439999999998,0,1,1,0,7.6766677,3.1055
5159,intj,14.96,109.25640000000001,0,0,0,0,11.989681,3.2769184
5160,infp,29.7,102.0176,0,0,1,1,13.521845,5.2206516
5161,istp,23.14,191.14559999999997,0,1,0,1,8.676482,6.278471
5162,estj,26.7,168.0576,1,1,0,0,14.5283575,1.7299424
5163,infj,25.22,130.28,0,0,1,0,9.737991,2.675225
5164,entj,24.7,152.9776,1,0,0,0,11.412227,1.5017343
5165,enfj,14.56,167.12839999999997,1,0,1,0,12.715513,3.7383447
5166,infj,35.08,6.8164,0,0,1,0,9.263707,4.1089406
5167,intp,23.86,167.09440000000004,0,0,0,1,11.820721,3.835861
5168,estj,22.16,157.24039999999997,1,1,0,0,7.1317563,4.248457
5169,infp,28.7,104.69760000000001,0,0,1,1,11.94065,2.9925241
5170,intp,15.2,244.22760000000002,0,0,0,1,12.530803,4.2356586
5171,entp,22.68,222.5444,1,0,0,1,10.347639,1.0404354
5172,infp,23.74,191.57,0,0,1,1,10.804797,4.7488737
5173,infj,23.66,164.9104,0,0,1,0,7.890393,2.3342369
5174,intj,22.46,170.1264,0,0,0,0,11.314215,3.9957643
5175,intp,22.04,187.9796,0,0,0,1,15.517961,1.5808941
5176,esfj,26.46,124.72639999999997,1,1,1,0,6.6113253,1.2902908
5177,entp,26.56,145.0084,1,0,0,1,11.592715,3.4404824
5178,infp,22.52,182.25,0,0,1,1,8.581059,2.5544603
5179,entj,14.5,142.04959999999997,1,0,0,0,8.8651085,0.8243878
5180,infj,23.04,190.77960000000002,0,0,1,0,9.905156,2.8869877
5181,entj,8.08,179.2930056710775,1,0,0,0,8.521923,1.3905659
5182,intj,28.68,105.1444,0,0,0,0,11.492225,1.4832594
5183,intp,23.14,136.4256,0,0,0,1,11.286952,3.5346234
5184,infj,28.92,135.57,0,0,1,0,8.551898,3.0061421
5185,enfp,29.72,126.69,1,0,1,1,9.758622,5.477526
5186,infj,32.48,110.16840000000002,0,0,1,0,11.290701,2.1916163
5187,enfp,28.34,150.5376,1,0,1,1,10.156776,5.5522194
5188,infj,30.66,54.59040000000001,0,0,1,0,8.123153,4.214417
5189,infp,29.84,111.9876,0,0,1,1,11.479719,4.59783
5190,istp,27.94,110.71359999999999,0,1,0,1,10.4206505,3.2491896
5191,infp,28.82,165.56,0,0,1,1,10.196677,4.3612823
5192,enfp,23.12,152.85,1,0,1,1,11.573679,1.9550655
5193,infj,29.24,107.9316,0,0,1,0,12.213965,2.4373212
5194,esfp,29.96,118.81640000000002,1,1,1,1,12.433129,3.2370238
5195,infj,22.3,148.3216,0,0,1,0,15.451767,2.0913076
5196,entp,19.28,139.7524,1,0,0,1,13.500391,4.419409
5197,entp,24.84,192.38760000000002,1,0,0,1,9.6252985,0.05131662
5198,intp,12.96,140.49640000000002,0,0,0,1,14.047948,5.444831
5199,intp,19.92,153.01,0,0,0,1,14.348531,1.985247
5200,infp,26.58,157.5664,0,0,1,1,10.809719,5.952254
5201,estp,5.88,203.8548752834467,1,1,0,1,12.499762,3.760954
5202,infp,26.6,178.24360000000001,0,0,1,1,10.1355,4.810082
5203,isfj,27.44,131.1636,0,1,1,0,7.385114,3.3788707
5204,entp,21.38,146.92768444119795,1,0,0,1,11.447733,2.8697252
5205,enfp,21.34,192.5376,1,0,1,1,13.470744,4.4643264
5206,enfp,26.84,129.3476,1,0,1,1,11.389025,2.2289052
5207,infp,19.04,222.21959999999999,0,0,1,1,12.157161,4.2507606
5208,enfp,24.08,146.97639999999998,1,0,1,1,9.14921,2.3041916
5209,entj,16.76,194.4724,1,0,0,0,10.980211,0.4313594
5210,entp,27.08,155.9764,1,0,0,1,9.714035,0.0656333
5211,intp,22.68,151.02439999999999,0,0,0,1,11.706279,1.9365512
5212,entp,19.36,162.62439999999998,1,0,0,1,9.965004,0.42151308
5213,intp,28.5,122.24959999999999,0,0,0,1,10.043538,1.9248818
5214,entj,20.58,204.2084,1,0,0,0,11.449538,2.621972
5215,infj,21.78,174.06240000000003,0,0,1,0,8.354754,1.3680223
5216,infj,25.28,126.9524,0,0,1,0,8.254924,2.5984044
5217,infp,26.6,165.2836,0,0,1,1,10.267469,5.1785164
5218,intj,19.24,144.53159999999997,0,0,0,0,7.7481337,2.3098114
5219,infj,21.98,167.6784,0,0,1,0,11.458161,4.0469947
5220,infp,23.24,109.13159999999999,0,0,1,1,7.6669855,1.8733513
5221,infp,36.94,34.1136,0,0,1,1,10.902637,3.704448
5222,isfj,33.98,38.5584,0,1,1,0,10.257107,4.5502086
5223,infj,23.3,145.3616,0,0,1,0,9.276663,7.1691837
5224,infp,31.42,82.36,0,0,1,1,11.06618,5.8923354
5225,infj,29.38,87.39040000000001,0,0,1,0,8.327095,1.3788462
5226,entp,21.6,172.6036,1,0,0,1,10.122281,0.43406975
5227,isfp,22.22,195.8,0,1,1,1,8.873716,1.8439159
5228,infp,21.72,176.40999999999997,0,0,1,1,10.630126,5.623691
5229,infp,13.6,211.5264,0,0,1,1,12.502108,4.0327044
5230,infj,24.66,185.3904,0,0,1,0,9.311257,3.9280806
5231,infp,15.24,197.2916,0,0,1,1,11.828668,4.80029
5232,intj,15.04,123.2996,0,0,0,0,13.169319,5.0718107
5233,infp,32.04,36.7796,0,0,1,1,11.200153,2.0289617
5234,infp,26.02,163.2,0,0,1,1,15.354098,2.1520183
5235,intj,20.34,208.09759999999997,0,0,0,0,15.070566,1.7214155
5236,intp,29.6,120.5636,0,0,0,1,10.315174,4.7973657
5237,entj,27.74,97.3616,1,0,0,0,11.153464,0.56599855
5238,intj,19.04,141.8596,0,0,0,0,12.224445,0.7665783
5239,intp,32.2,95.4676,0,0,0,1,10.475902,2.8846939
5240,entp,23.66,178.47040000000004,1,0,0,1,9.678743,0.18588567
5241,infj,10.82,184.64489795918365,0,0,1,0,13.261747,3.8304238
5242,infj,10.68,121.8304,0,0,1,0,14.15201,2.4388916
5243,infp,24.06,187.0384,0,0,1,1,11.507329,4.631466
5244,enfj,29.56,105.3284,1,0,1,0,9.34615,7.0562067
5245,infp,20.22,182.8,0,0,1,1,10.761756,4.6283107
5246,enfp,26.42,160.32000000000005,1,0,1,1,12.312248,0.9335517
5247,intp,27.8,110.8916,0,0,0,1,10.068285,1.7794236
5248,intj,14.64,164.27560000000003,0,0,0,0,10.70479,3.9077044
5249,intj,6.1,45.376400000000004,0,0,0,0,13.5276985,3.5862312
5250,infj,33.32,48.04999999999998,0,0,1,0,10.043866,1.7094948
5251,infj,23.88,166.56039999999996,0,0,1,0,12.419304,4.848079
5252,istp,33.08,40.4564,0,1,0,1,12.734237,5.562379
5253,intj,32.96,32.096399999999996,0,0,0,0,7.78942,1.1015708
5254,enfp,22.54,199.16257088846882,1,0,1,1,11.578775,5.769627
5255,infp,11.54,168.91666666666666,0,0,1,1,14.74472,1.3016009
5256,intp,21.46,144.0864,0,0,0,1,9.846522,0.5056821
5257,infp,3.76,66.2324,0,0,1,1,12.948442,4.1972046
5258,entp,20.04,216.6,1,0,0,1,13.21838,2.6660542
5259,infj,26.44,156.2436,0,0,1,0,9.97659,3.8540273
5260,infp,26.94,120.9936,0,0,1,1,11.243841,4.786175
5261,intp,15.7,195.77759999999998,0,0,0,1,13.857921,5.253025
5262,intp,18.8,211.13160000000005,0,0,0,1,10.660778,2.5374322
5263,infp,23.66,141.8304,0,0,1,1,12.286543,3.5079284
5264,estj,17.58,177.9264,1,1,0,0,8.085375,1.8341707
5265,istj,22.44,164.1636,0,1,0,0,7.8714867,4.4363966
5266,istp,13.7,116.2176,0,1,0,1,11.214739,2.206574
5267,enfp,25.5,180.40959999999998,1,0,1,1,9.817434,4.2062416
5268,infp,27.88,145.5204,0,0,1,1,12.861347,6.0456676
5269,intp,16.14,158.7056,0,0,0,1,11.796913,3.2303097
5270,infp,18.02,160.12,0,0,1,1,10.599799,5.249586
5271,intp,24.24,126.77160000000002,0,0,0,1,9.249052,1.9187667
5272,entj,19.48,155.8884,1,0,0,0,10.983993,0.5271151
5273,infp,26.56,131.3684,0,0,1,1,11.029161,5.8961287
5274,infp,16.9,229.31379962192818,0,0,1,1,14.193957,5.573226
5275,enfp,27.08,126.5965909090909,1,0,1,1,9.582039,4.06415
5276,infj,27.86,137.9344,0,0,1,0,14.86522,1.1898608
5277,entp,33.18,68.57440000000001,1,0,0,1,9.910774,0.22871578
5278,enfp,30.06,136.7184,1,0,1,1,8.336864,6.369479
5279,intp,31.18,91.8944,0,0,0,1,10.359277,3.044585
5280,enfp,21.14,244.1056,1,0,1,1,15.267751,1.6394874
5281,infp,28.28,118.95239999999998,0,0,1,1,10.467685,4.3039727
5282,esfj,28.78,108.0624,1,1,1,0,13.087999,3.420365
5283,infj,27.94,156.43359999999998,0,0,1,0,10.592721,4.9431267
5284,intp,18.86,207.33439999999996,0,0,0,1,12.071456,3.9243736
5285,enfp,25.52,106.85,1,0,1,1,9.658385,5.8421717
5286,intj,28.78,123.5424,0,0,0,0,9.192181,1.4760327
5287,entp,16.0,151.4596,1,0,0,1,9.370085,1.3270208
5288,estp,16.4,198.07560000000004,1,1,0,1,8.291109,2.4135475
5289,infj,26.0,120.01960000000003,0,0,1,0,11.493873,2.6144054
5290,enfp,27.2,157.5076,1,0,1,1,8.343718,2.033605
5291,infj,23.3,189.64159999999995,0,0,1,0,11.250012,4.5460076
5292,infp,26.26,159.68055555555554,0,0,1,1,10.139589,4.5973744
5293,isfp,30.0,118.3796,0,1,1,1,10.461845,4.0134673
5294,istp,18.76,150.75240000000002,0,1,0,1,11.32088,3.612793
5295,intp,17.68,138.4244,0,0,0,1,12.822945,1.407716
5296,entp,21.18,193.4144,1,0,0,1,12.775505,3.630219
5297,intp,28.38,91.67039999999999,0,0,0,1,9.757716,1.8579291
5298,intj,27.28,117.3124,0,0,0,0,11.259774,2.2384436
5299,intj,28.22,132.76,0,0,0,0,11.72153,1.3536438
5300,infp,26.52,152.49,0,0,1,1,10.761279,5.5490036
5301,intp,29.16,99.32040000000002,0,0,0,1,11.031001,1.6425192
5302,entp,16.82,54.443786982248525,1,0,0,1,9.42347,5.1816897
5303,intj,16.56,124.17814508723598,0,0,0,0,12.606219,3.3625991
5304,entp,27.06,110.5184,1,0,0,1,12.748739,1.3337249
5305,infj,21.16,184.7604,0,0,1,0,11.272823,2.6117852
5306,intp,10.66,138.43040000000002,0,0,0,1,13.003794,3.9999514
5307,infp,13.92,164.77,0,0,1,1,11.850326,4.8811436
5308,entp,29.9,115.50560000000002,1,0,0,1,15.365979,1.868929
5309,intp,27.62,100.28,0,0,0,1,9.62483,1.5967636
5310,entp,17.86,203.93439999999995,1,0,0,1,14.202416,5.4930873
5311,infj,30.86,75.6144,0,0,1,0,12.104251,1.2695014
5312,enfp,20.52,117.84352399737017,1,0,1,1,8.420332,4.8965306
5313,infp,24.22,195.00000000000003,0,0,1,1,10.859022,4.6315923
5314,intj,30.96,87.2964,0,0,0,0,10.926156,1.5599703
5315,infj,25.34,157.33759999999998,0,0,1,0,9.224342,3.7902236
5316,isfp,20.84,164.64455782312925,0,1,1,1,11.859063,4.103728
5317,infp,11.98,137.3984,0,0,1,1,12.709594,3.6650894
5318,isfp,21.86,160.13440000000003,0,1,1,1,12.889003,5.712825
5319,infj,15.66,139.59555555555553,0,0,1,0,8.866859,3.7727432
5320,infj,21.88,171.54916897506928,0,0,1,0,14.368373,2.2190304
5321,entp,25.08,128.21433267587113,1,0,0,1,9.004217,2.00311
5322,istj,32.62,67.75999999999999,0,1,0,0,10.7130165,3.2193227
5323,infj,7.58,79.70285714285717,0,0,1,0,13.06088,3.8211842
5324,infp,27.1,137.5936,0,0,1,1,10.383457,5.849001
5325,intp,17.62,262.2155555555555,0,0,0,1,8.858867,2.5138297
5326,infj,25.36,148.62439999999998,0,0,1,0,9.865239,3.6416955
5327,enfp,11.5,272.3401920438958,1,0,1,1,14.882994,1.5953801
5328,infp,15.78,196.5424,0,0,1,1,12.50053,1.8987175
5329,infp,22.76,170.15240000000003,0,0,1,1,14.441771,3.6045828
5330,infp,28.18,122.37440000000001,0,0,1,1,9.113342,2.7861145
5331,intp,18.18,182.37440000000004,0,0,0,1,11.254491,2.7781575
5332,entp,22.76,181.4724,1,0,0,1,7.9098597,2.7285924
5333,enfp,21.92,172.77551020408163,1,0,1,1,11.232509,4.1824226
5334,intp,31.78,66.86240000000001,0,0,0,1,10.83951,2.608335
5335,infp,17.92,155.17000000000002,0,0,1,1,10.980331,3.928803
5336,intj,19.84,191.98760000000001,0,0,0,0,13.125945,3.6165023
5337,infp,19.66,153.64506172839506,0,0,1,1,10.144547,4.469931
5338,infp,23.3,154.9216,0,0,1,1,10.797586,5.552472
5339,intj,28.34,55.49759999999999,0,0,0,0,11.833149,2.5221138
5340,intj,19.28,155.51240000000004,0,0,0,0,13.633024,3.8538241
5341,infp,33.4,39.2756,0,0,1,1,10.211307,4.754729
5342,entp,11.2,78.3858024691358,1,0,0,1,9.557154,0.29575253
5343,infp,21.22,167.68,0,0,1,1,12.660421,5.5366707
5344,intj,23.8,104.04937500000001,0,0,0,0,10.317034,3.5468917
5345,isfj,26.6,156.8036,0,1,1,0,11.3589325,4.5761642
5346,estp,27.76,64.5524,1,1,0,1,14.946127,1.2147791
5347,infp,26.22,227.04000000000005,0,0,1,1,10.426317,3.8743963
5348,istp,27.34,135.0176,0,1,0,1,8.360619,6.4584227
5349,intp,28.74,110.4016,0,0,0,1,12.814729,1.302774
5350,enfp,29.3,109.9616,1,0,1,1,7.601873,4.5956006
5351,infj,18.4,144.1156,0,0,1,0,9.180128,3.9011564
5352,intj,22.32,171.13,0,0,0,0,11.531767,1.315958
5353,infp,17.64,304.1956,0,0,1,1,11.385636,3.6958456
5354,intp,13.28,115.4324,0,0,0,1,12.883414,3.1745663
5355,intj,20.8,202.0916,0,0,0,0,12.006044,4.6236753
5356,enfp,30.92,90.21,1,0,1,1,9.3271,7.069648
5357,entp,22.8,96.41159999999999,1,0,0,1,15.784205,3.8971472
5358,infj,16.52,164.61,0,0,1,0,8.943034,3.2699573
5359,infj,25.84,130.26760000000002,0,0,1,0,9.667064,5.9090505
5360,istj,27.68,173.2644,0,1,0,0,8.766119,1.7668302
