,words_per_comment,variance_of_word_counts,ENFJ,ENFP,ENTJ,ENTP,ESFJ,ESFP,ESTJ,ESTP,INFJ,INFP,INTJ,INTP,ISFJ,ISFP,ISTJ,ISTP,I-E,N-S,T-F,J-P,0,1
5082,19.46,191.3664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5608859,5.510848
5083,15.2,207.74760000000003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.3940942,3.535883
5084,9.8,121.5716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5622504,3.7280228
5085,26.56,183.12839999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.993387,5.465998
5086,20.52,179.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.2259457,7.6514583
5087,20.96,234.69640000000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.33037,4.8876896
5088,23.14,203.4256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.9660053,6.1469154
5089,27.88,123.64040000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.6352108,8.043228
5090,11.24,221.6516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.8733842,5.488238
5091,28.0,79.4196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.7725172,5.9500523
5092,34.0,50.2596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.59718,6.0197077
5093,24.74,160.5216,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.3719149,7.3075695
5094,19.06,137.15886134067955,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2.5501277,4.1697717
5095,15.72,206.05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,4.5312085,5.511662
5096,24.94,157.3536,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.9997938,4.8703694
5097,6.62,108.27999999999999,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.2893767,6.056035
5098,32.76,82.23240000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.607378,5.536716
5099,26.72,110.28999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5700552,7.415862
5100,27.62,132.16000000000003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.3578775,5.3004103
5101,31.74,51.2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.318635,7.641588
5102,26.32,155.92999999999998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.9349546,5.9594746
5103,27.6,139.80360000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.7240472,5.875012
5104,26.36,163.22439999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.5363035,7.9920607
5105,28.62,124.83999999999997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.9540253,6.983304
5106,28.32,117.64160000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.95354,6.683349
5107,28.76,144.6724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.7987208,7.146797
5108,13.4,146.6756,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8275757,5.2283936
5109,25.1,124.9136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.1827817,6.7834363
5110,31.16,62.64040000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.2049556,6.279934
5111,27.88,139.63265306122452,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.5074313,3.8856752
5112,17.76,154.6416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.39141,6.411854
5113,25.22,159.36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1.9981201,6.5277824
5114,21.98,169.79840000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.6726847,4.5494504
5115,28.64,87.43560000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.778037,6.5425925
5116,22.5,173.16960000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.4400687,6.4866776
5117,17.06,202.75840000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.2555232,6.1867065
5118,27.8,124.13160000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.472716,6.3316526
5119,25.66,168.99039999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.456843,6.3797493
5120,28.88,125.68039999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.1250634,7.680481
5121,13.52,198.2724609375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5188284,6.870145
5122,22.04,181.8596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2020257,5.729324
5123,21.9,192.7856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9655468,5.8027563
5124,28.76,149.0724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.4917374,3.5710864
5125,30.28,134.3124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.7490892,6.953425
5126,28.14,106.58559999999997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.4575596,6.3515635
5127,24.66,126.2304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.3549914,7.1022224
5128,32.28,63.7924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.5154195,4.9213114
5129,24.2,133.5476,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.7632267,7.1832113
5130,28.32,112.32999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.975891,7.0613723
5131,29.26,104.8224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0115721,7.0166626
5132,29.74,124.1216,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7965536,3.851956
5133,30.54,132.3296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.86262894,7.2110314
5134,17.78,160.2224,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.6379733,5.6558895
5135,16.48,194.24839999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.8939538,6.865019
5136,21.26,180.5424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.3803833,4.3628254
5137,26.54,140.2096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.4263253,7.749605
5138,27.44,143.24360000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.118302,5.813381
5139,29.72,58.68999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3.0018325,8.016559
5140,20.96,182.41639999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2400231,6.2296114
5141,22.18,222.5744,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.4734988,4.1077027
5142,27.46,140.5664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.3789923,5.247195
5143,33.06,22.9584,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.732713,7.0461173
5144,24.94,109.3936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.8212247,6.0374746
5145,22.96,119.53599048185603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.7705915,3.5146883
5146,30.28,54.392399999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.5953424,4.567194
5147,18.68,152.78440000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.602194,5.1098466
5148,29.34,111.8576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.0124032,6.030793
5149,31.1,83.1136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.1596384,6.67188
5150,27.24,172.13159999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.4356809,5.6938705
5151,15.12,89.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.889369,4.300632
5152,33.84,49.5476,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.7651687,6.394181
5153,24.96,157.69639999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.3363426,6.909748
5154,20.6,123.68360000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.3205676,3.707523
5155,23.68,177.5620659722222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.5959969,5.2311916
5156,22.22,138.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.2907453,6.9117565
5157,23.64,140.2756,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.7421045,6.39251
5158,26.68,149.78439999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4.0572343,6.848639
5159,14.96,109.25640000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7794709,5.9871225
5160,29.7,102.0176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.1899238,3.9776907
5161,23.14,191.14559999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.1188927,5.988971
5162,26.7,168.0576,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.7483692,4.566625
5163,25.22,130.28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.8260741,5.4311824
5164,24.7,152.9776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.418934,7.423169
5165,14.56,167.12839999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.4752588,6.61119
5166,35.08,6.8164,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.148885,6.592144
5167,23.86,167.09440000000004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.6999779,6.4669843
5168,22.16,157.24039999999997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.5038257,5.7004023
5169,28.7,104.69760000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.1813624,7.6877594
5170,15.2,244.22760000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3009925,6.8530283
5171,22.68,222.5444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.0115473,5.932899
5172,23.74,191.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.6634674,6.876504
5173,23.66,164.9104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.251588,6.118656
5174,22.46,170.1264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5241292,6.873383
5175,22.04,187.9796,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.451045,3.628113
5176,26.46,124.72639999999997,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0108232,5.004185
5177,26.56,145.0084,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.8681238,6.1747494
5178,22.52,182.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,4.5051394,6.602823
5179,14.5,142.04959999999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3033285,4.502538
5180,23.04,190.77960000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.9816773,6.323664
5181,8.08,179.2930056710775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.7739663,6.6097546
5182,28.68,105.1444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0377035,6.455151
5183,23.14,136.4256,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.59761477,6.9314156
5184,28.92,135.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6.049602,7.198053
5185,29.72,126.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.954891,5.6757035
5186,32.48,110.16840000000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.8964651,7.887061
5187,28.34,150.5376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.1652699,5.502717
5188,30.66,54.59040000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.182119,6.4102426
5189,29.84,111.9876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.047827,6.3429866
5190,27.94,110.71359999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2.3958669,6.9958916
5191,28.82,165.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.9566188,4.867703
5192,23.12,152.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.0965943,5.0372825
5193,29.24,107.9316,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.1756709,8.205785
5194,29.96,118.81640000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4487047,7.2460546
5195,22.3,148.3216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.73305,3.789728
5196,19.28,139.7524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.1737578,4.733817
5197,24.84,192.38760000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.8800154,6.621019
5198,12.96,140.49640000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.8863947,4.2061367
5199,19.92,153.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.237109,4.126059
5200,26.58,157.5664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.2372723,7.2894387
5201,5.88,203.8548752834467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2.266673,6.019619
5202,26.6,178.24360000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.7734218,7.0676436
5203,27.44,131.1636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5.1474185,6.3104954
5204,21.38,146.92768444119795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.1968071,6.747588
5205,21.34,192.5376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.919561,5.115118
5206,26.84,129.3476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.315356,5.6643934
5207,19.04,222.21959999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.71583796,5.5450826
5208,24.08,146.97639999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.2038465,6.45708
5209,16.76,194.4724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.6858184,5.4804864
5210,27.08,155.9764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.6048548,6.5719957
5211,22.68,151.02439999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.7549453,5.717885
5212,19.36,162.62439999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.4158878,5.2256474
5213,28.5,122.24959999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.11592,7.0208178
5214,20.58,204.2084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.5794725,6.5205717
5215,21.78,174.06240000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.875582,6.476252
5216,25.28,126.9524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.1215334,6.6810646
5217,26.6,165.2836,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.424425,6.2712436
5218,19.24,144.53159999999997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.9010806,5.935534
5219,21.98,167.6784,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.8280454,5.3618593
5220,23.24,109.13159999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,6.216533,6.172934
5221,36.94,34.1136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8373351,7.0269556
5222,33.98,38.5584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.6121342,6.2557817
5223,23.3,145.3616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0044804,5.8044944
5224,31.42,82.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.5064852,5.2590404
5225,29.38,87.39040000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.6620827,6.50295
5226,21.6,172.6036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.5780528,5.7941155
5227,22.22,195.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,5.713013,6.914285
5228,21.72,176.40999999999997,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.619561,6.4971633
5229,13.6,211.5264,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.38880587,5.8657994
5230,24.66,185.3904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.9494352,4.8738275
5231,15.24,197.2916,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8897953,5.6897106
5232,15.04,123.2996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.7333517,6.886568
5233,32.04,36.7796,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.8111758,7.5505867
5234,26.02,163.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.7763731,4.1120462
5235,20.34,208.09759999999997,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1891544,4.166385
5236,29.6,120.5636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.2811115,5.4312243
5237,27.74,97.3616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5331447,7.1807585
5238,19.04,141.8596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0796835,7.5037813
5239,32.2,95.4676,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.344184,4.7540855
5240,23.66,178.47040000000004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.920827,5.4447646
5241,10.82,184.64489795918365,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.4212136,6.2053194
5242,10.68,121.8304,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.586894,3.4796019
5243,24.06,187.0384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.90403557,5.482096
5244,29.56,105.3284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.77536535,5.6404786
5245,20.22,182.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.6430099,5.146923
5246,26.42,160.32000000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.0967367,6.5769706
5247,27.8,110.8916,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.882745,6.782278
5248,14.64,164.27560000000003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.3900127,5.9147215
5249,6.1,45.376400000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0498106,4.556538
5250,33.32,48.04999999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.6781864,5.818576
5251,23.88,166.56039999999996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.5043471,6.0927596
5252,33.08,40.4564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.7783222,5.0674515
5253,32.96,32.096399999999996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0296626,6.6578503
5254,22.54,199.16257088846882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.2660816,4.859899
5255,11.54,168.91666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.5592256,3.7660396
5256,21.46,144.0864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.906879,5.431513
5257,3.76,66.2324,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5042505,5.533979
5258,20.04,216.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.9356594,4.714874
5259,26.44,156.2436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5283015,7.549591
5260,26.94,120.9936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.3464832,6.438433
5261,15.7,195.77759999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.2016993,6.0629544
5262,18.8,211.13160000000005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.0144,5.8022227
5263,23.66,141.8304,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.528993,7.0962024
5264,17.58,177.9264,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,6.4070783,6.873869
5265,22.44,164.1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.4172475,5.057866
5266,13.7,116.2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.077552,7.029
5267,25.5,180.40959999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.0410454,6.709823
5268,27.88,145.5204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3.0448542,4.6734667
5269,16.14,158.7056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.8284557,7.2191534
5270,18.02,160.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1.3048224,6.0052586
5271,24.24,126.77160000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.407465,6.7788234
5272,19.48,155.8884,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5138304,5.3291426
5273,26.56,131.3684,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0357842,4.4975176
5274,16.9,229.31379962192818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.2570007,4.0698843
5275,27.08,126.5965909090909,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.2278771,6.392354
5276,27.86,137.9344,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.3112304,4.5773706
5277,33.18,68.57440000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3.5100617,5.807832
5278,30.06,136.7184,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.4144256,5.7104716
5279,31.18,91.8944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5770462,7.2699075
5280,21.14,244.1056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2.579283,3.7155204
5281,28.28,118.95239999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.0075815,3.7178893
5282,28.78,108.0624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.9687624,6.4102736
5283,27.94,156.43359999999998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.606168,6.1018934
5284,18.86,207.33439999999996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3408804,5.043975
5285,25.52,106.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3.3970685,6.178158
5286,28.78,123.5424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.663766,6.7103205
5287,16.0,151.4596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.6977067,6.7215934
5288,16.4,198.07560000000004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,5.267384,5.7378182
5289,26.0,120.01960000000003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.133522,6.89456
5290,27.2,157.5076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.620111,6.1701136
5291,23.3,189.64159999999995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.7863498,4.78321
5292,26.26,159.68055555555554,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2.202243,6.4691277
5293,30.0,118.3796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,3.7051854,5.803383
5294,18.76,150.75240000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5.2080073,7.706276
5295,17.68,138.4244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5476594,7.9827385
5296,21.18,193.4144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.580428,7.212145
